player_id,player,position,team,salary,roster_id,injured_reserve,war,value
659,Cedric Peerman,RB,None,0,999,False,0.0,0.0
3804,Darrin Peterson,WR,None,0,999,False,0.0,0.0
7100,Derrick Dillon,WR,None,0,999,False,0.0,0.0
8128,Player Invalid,TE,None,0,999,False,0.0,0.0
5425,John Diarse,WR,None,0,999,False,0.0,0.0
2142,Rajion Neal,RB,None,0,999,False,0.0,0.0
5785,James Butler,RB,None,0,999,False,0.0,0.0
7915,Landen Akers,WR,None,0,999,False,0.0,0.0
3653,Brandon Williams,TE,None,0,999,False,0.0,0.0
7559,Ihmir Smith-Marsette,WR,CHI,0,999,False,0.0,0.0
8861,Irvin Charles,WR,NYJ,0,999,False,0.0,0.0
3570,Brandon Ross,RB,None,0,999,False,0.0,0.0
7063,Shea Patterson,QB,None,0,999,False,0.0,0.0
8068,C.J. Saunders,WR,CAR,0,999,False,0.0,0.0
92,Andre Johnson,WR,None,0,999,False,0.0,0.0
1200,Austin Davis,QB,None,0,999,False,0.0,0.0
3461,Russell Hansbrough,RB,None,0,999,False,0.0,0.0
5800,Justin Stockton,RB,None,0,999,False,0.0,0.0
1967,Seth Lobato,QB,None,0,999,False,0.0,0.0
143,John Carlson,TE,None,0,999,False,0.0,0.0
6203,Valentine Holmes,RB,None,0,999,False,0.0,0.0
7992,Matt Bushman,TE,None,0,999,False,0.0,0.0
2011,Juwan Thompson,RB,None,0,999,False,0.0,0.0
4665,Eli Jenkins,QB,None,0,999,False,0.0,0.0
4504,John Robinson-Woodgett,RB,None,0,999,False,0.0,0.0
380,Rashad Jennings,RB,None,0,999,False,0.0,0.0
1166,Kirk Cousins,QB,MIN,0,6,False,0.0,0.0
3475,Keyarris Garrett,WR,None,0,999,False,0.0,0.0
1792,Kadron Boone,WR,None,0,999,False,0.0,0.0
7105,Ramiz Ahmed,K,GB,0,999,False,0.0,0.0
8159,Desmond Ridder,QB,ATL,0,999,False,0.0,0.0
2088,Andre Williams,RB,None,0,999,False,0.0,0.0
8196,Ty Fryfogle,WR,None,0,999,False,0.0,0.0
6153,Dexter Williams,RB,None,0,999,False,0.0,0.0
1137,Juron Criner,WR,None,0,999,False,0.0,0.0
5251,Tyler Davis,K,None,0,999,False,0.0,0.0
7622,Sammis Reyes,TE,None,0,999,False,0.0,0.0
3470,Paul McRoberts,WR,None,0,999,False,0.0,0.0
6779,Jordan Harris,WR,None,0,999,False,0.0,0.0
3644,Lawrence Thomas,RB,None,0,999,False,0.0,0.0
